0,0,8.126233233
1,0,8.118158559
2,0,8.110328206
3,0,8.102765062
4,0,8.095492847
5,0,8.088536094
6,0,8.081920116
7,0,8.075670969
8,0,8.069815399
9,0,8.064380769
10,0,8.05939497
11,0,8.054886298
12,0,8.050883294
13,0,8.047414531
14,0,8.04450834
15,0,8.042192426
16,0,8.040493371
17,0,8.039435943
18,0,8.039042149
19,0,8.039329925
20,0,8.040311286
21,0,8.041989682
22,0,8.044356177
23,0,8.047383815
24,0,8.051019184
25,0,8.055169544
26,0,8.05968284
27,0,8.064316168
28,0,8.068685517
29,0,8.072185989
30,0,8.073869731
31,0,8.072280091
32,0,8.065301123
33,0,8.050248275
34,0,8.02460137
35,0,7.987357756
36,0,7.939807395
37,0,7.884759863
38,0,7.825193237
39,0,7.763523029
40,0,7.70151323
41,0,7.640428274
42,0,7.581199954
43,0,7.524550082
44,0,7.471070201
45,0,7.421270959
46,0,7.375611783
47,0,7.334517839
48,0,7.298388592
49,0,7.267600563
50,0,7.242505933
51,0,7.22342815
52,0,7.210655462
53,0,7.204433281
54,0,7.204956245
55,0,7.21236088
56,0,7.226719729
57,0,7.248037643
58,0,7.276250732
59,0,7.311228165
60,0,7.352776686
61,0,7.400647431
62,0,7.454544414
63,0,7.514133946
64,0,7.579054267
65,0,7.648924761
66,0,7.723354253
67,0,7.80194809
68,0,7.884313847
69,0,7.97006563
70,0,8.058827064
71,0,8.150233088
72,0,8.243930749
73,0,8.339579147
74,0,8.436848727
75,0,8.535420052
76,0,8.634982221
77,0,8.73523104
78,0,8.835867067
79,0,8.936593642
80,0,9.03711501
81,0,9.137134663
82,0,9.236354033
83,0,9.334471696
84,0,9.431183265
85,0,9.526182157
86,0,9.619161429
87,0,9.709816842
88,0,9.797851251
89,0,9.8829803
90,0,9.964939242
91,0,10.04349051
92,0,10.11843148
93,0,10.18960161
94,0,10.25688829
95,0,10.32023054
96,0,10.37962013
97,0,10.43509983
98,0,10.48675916
99,0,10.53472791
100,0,10.57916834
0,1,8.108968131
1,1,8.100282316
2,1,8.091830195
3,1,8.083635365
4,1,8.075722374
5,1,8.068116722
6,1,8.060844848
7,1,8.053934123
8,1,8.047412828
9,1,8.041310122
10,1,8.035656008
11,1,8.03048127
12,1,8.025817398
13,1,8.021696482
14,1,8.018151066
15,1,8.015213949
16,1,8.012917904
17,1,8.011295295
18,1,8.010377522
19,1,8.010194247
20,1,8.010772257
21,1,8.012133806
22,1,8.014294131
23,1,8.017257678
24,1,8.021012215
25,1,8.025519442
26,1,8.030699557
27,1,8.036405112
28,1,8.042375201
29,1,8.048152628
30,1,8.052930864
31,1,8.055274736
32,1,8.0526673
33,1,8.041090085
34,1,8.015768161
35,1,7.974390094
36,1,7.919554574
37,1,7.856326327
38,1,7.789018659
39,1,7.720450781
40,1,7.652369803
41,1,7.585905845
42,1,7.521852971
43,1,7.460823355
44,1,7.40333056
45,1,7.349834898
46,1,7.300768014
47,1,7.256545383
48,1,7.217571176
49,1,7.18423786
50,1,7.156921891
51,1,7.135976408
52,1,7.121721759
53,1,7.114434749
54,1,7.114337588
55,1,7.121587699
56,1,7.136269469
57,1,7.158388937
58,1,7.187872095
59,1,7.224567035
60,1,7.268249756
61,1,7.318632965
62,1,7.375376987
63,1,7.438101707
64,1,7.506398576
65,1,7.579841824
66,1,7.657998299
67,1,7.740435594
68,1,7.826728324
69,1,7.916462623
70,1,8.009239011
71,1,8.104673852
72,1,8.202399666
73,1,8.302064506
74,1,8.403330634
75,1,8.505872677
76,1,8.609375402
77,1,8.713531267
78,1,8.818037836
79,1,8.922595183
80,1,9.026903381
81,1,9.130660196
82,1,9.233559148
83,1,9.335288097
84,1,9.435528584
85,1,9.533956171
86,1,9.630242065
87,1,9.724056279
88,1,9.815072536
89,1,9.902974997
90,1,9.987466666
91,1,10.06827905
92,1,10.14518232
93,1,10.21799496
94,1,10.28659178
95,1,10.35090905
96,1,10.41094618
97,1,10.46676349
98,1,10.51847637
99,1,10.56624672
100,1,10.61027261
0,2,8.091498706
1,2,8.08216518
2,2,8.0730518
3,2,8.064182619
4,2,8.055582728
5,2,8.04727827
6,2,8.039296447
7,2,8.03166553
8,2,8.024414854
9,2,8.017574832
10,2,8.011176943
11,2,8.005253727
12,2,7.999838776
13,2,7.9949667
14,2,7.990673099
